seller_id,review_count,avg_sentiment,pct_negative,avg_review_score
7a67c85e85bb2ce8582c35f2203ad736,62,-0.3745944759538097,69.35483870967742,4.193548387096774
53e4c6e0f4312d4d2107a8c9cddf45cd,34,-0.37383771468611326,67.64705882352942,3.7058823529411766
8581055ce74af1daba164fdbd55a40de,24,-0.3702360466122627,70.83333333333334,4.166666666666667
ef506c96320abeedfb894c34db06f478,21,-0.3651481696537563,71.42857142857143,3.7142857142857144
f27e33c6d29b5138fa9967bcd445b6d5,6,-0.3639778296152751,66.66666666666666,4.166666666666667
128639473a139ac0f3e5f5ade55873a5,23,-0.36328313661658246,69.56521739130434,3.9565217391304346
16090f2ca825584b5a147ab24aa30c86,22,-0.36267187107693066,68.18181818181817,3.4545454545454546
0ea22c1cfbdc755f86b9b54b39c16043,13,-0.36156601630724394,69.23076923076923,4.0
b499c00f28f4b7069ff6550af8c1348a,7,-0.35618267740522114,71.42857142857143,4.142857142857143
12b9676b00f60f3b700e83af21824c0e,9,-0.3524186743630303,66.66666666666666,3.888888888888889
7e93a43ef30c4f03f38b393420bc753a,17,-0.3468123148469364,70.58823529411765,4.117647058823529
0db783cfcd3b73998abc6e10e59a102f,6,-0.34332937995592755,66.66666666666666,3.5
669ae81880e08f269a64487cfb287169,9,-0.3307613862885369,66.66666666666666,3.6666666666666665
eeb6de78f79159600292e314a77cbd18,6,-0.32142730553944904,66.66666666666666,4.0
1127b7f2594683f2510f1c2c834a486b,8,-0.30448605865240097,62.5,3.375
1900267e848ceeba8fa32d80c1a5f5a8,31,-0.2918675003513213,64.51612903225806,3.225806451612903
218d46b86c1881d022bce9c68a7d4b15,18,-0.2896694706545936,66.66666666666666,4.333333333333333
7142540dd4c91e2237acb7e911c4eba2,25,-0.2885694766044617,64.0,3.72
0df3984f9dfb3d49ac6366acbd3bbb85,6,-0.281336506207784,66.66666666666666,3.5
23d7c96d4a1160db1c726b248601b25a,6,-0.28066906332969666,66.66666666666666,4.0
3d871de0142ce09b7081e2b9d1733cb1,58,-0.27953265144907197,65.51724137931035,3.7413793103448274
1c68394e931a64f90ea236c5ea590300,14,-0.27800109130995615,64.28571428571429,3.2857142857142856
6edacfd9f9074789dad6d62ba7950b9c,9,-0.2768367462688022,66.66666666666666,4.333333333333333
9d5a9018aee56acb367ba9c3f05d1d6a,5,-0.27244062423706056,60.0,3.2
f8db351d8c4c4c22c6835c19a46f01b0,29,-0.265832440606479,62.06896551724138,4.103448275862069
87142160b41353c4e5fca2360caf6f92,17,-0.2594067840015187,64.70588235294117,4.647058823529412
7aa4334be125fcdd2ba64b3180029f14,10,-0.2592660069465637,60.0,4.2
7178f9f4dd81dcef02f62acdf8151e01,13,-0.25894551093761736,61.53846153846154,2.923076923076923
54965bbe3e4f07ae045b90b0b8541f52,8,-0.2570405527949333,62.5,2.625
e5a38146df062edaf55c38afa99e42dc,8,-0.25193652510643005,62.5,4.25
dd2bdf855a9172734fbc3744021ae9b9,5,-0.24569121599197388,60.0,3.0
0b90b6df587eb83608a64ea8b390cf07,11,-0.24546794999729504,63.63636363636363,2.8181818181818183
fe2032dab1a61af8794248c8196565c9,24,-0.2428790181875229,62.5,4.0
33a6f4b1e7cdc205511e76ba1b6e0186,7,-0.24286983694349015,57.14285714285714,4.857142857142857
b372ee768ed69e46ca8cdbd267aa7a38,6,-0.2416679859161377,66.66666666666666,4.5
2138ccb85b11a4ec1e37afbd1c8eda1f,21,-0.2380754834129697,61.904761904761905,3.761904761904762
2a261b5b644fa05f4f2700eb93544f2c,8,-0.23607655614614487,62.5,3.375
c70c1b0d8ca86052f45a432a38b73958,8,-0.2315530776977539,62.5,4.75
325f3178fb58e2a9778334621eecdbf9,5,-0.22343894243240356,60.0,2.6
92eb0f42c21942b6552362b9b114707d,15,-0.2150999943415324,60.0,4.133333333333334
bd23da7354813347129d751591d1a6e2,5,-0.2030315637588501,60.0,3.4
ea566164622c6b439516ab18062c42cd,5,-0.2003156542778015,60.0,3.2
8d956fec2e4337affcb520f56fd8cbfd,10,-0.19939264059066772,60.0,4.3
fa1c13f2614d7b5c4749cbc52fecda94,35,-0.18109487976346697,60.0,3.942857142857143
903037660cf848a717166eb7a06d616e,7,-0.17816496746880667,57.14285714285714,4.142857142857143
712e6ed8aa4aa1fa65dab41fed5737e4,10,-0.17712435126304626,60.0,3.6
972d0f9cf61b499a4812cf0bfa3ad3c4,7,-0.16390648909977504,57.14285714285714,2.857142857142857
36a968b544695394e4e9d7572688598f,7,-0.14589969600949967,57.14285714285714,3.7142857142857144
744dac408745240a2c2528fb1b6028f3,5,-0.13999276161193847,60.0,4.6
634964b17796e64304cadf1ad3050fb7,21,-0.1370662081809271,57.14285714285714,3.9523809523809526
37be5a7c751166fbc5f8ccba4119e043,20,-0.13437720239162446,55.00000000000001,4.5
7ddcbb64b5bc1ef36ca8c151f6ec77df,19,-0.11392293792021901,57.89473684210527,4.315789473684211
643214e62b870443ccbe55ab29a4dccf,5,-0.1097298264503479,60.0,4.6
b1fc4f64df5a0e8b6913ab38803c57a9,7,-0.10013782978057861,57.14285714285714,3.0
7b07b3c7487f0ea825fc6df75abd658b,7,-0.07453083992004395,57.14285714285714,4.0
08633c14ef2db992c11f840f04fad4cd,6,-0.06804592410723369,50.0,4.666666666666667
1e8b33f18b4f7598d87f5cbee2282cc2,10,-0.04728705883026123,50.0,4.8
1c129092bf23f28a5930387c980c0dfc,17,-0.04335769485024845,52.94117647058824,4.470588235294118
